time,x,y,z,r,p,y,
23.3533,-0.329189,0.0430999,0.00550761,-1.36838e-05,-3.14158,1.70217e-05,
23.3588,-0.329196,0.0430948,0.00550972,4.94745e-05,-3.14155,-3.39831e-05,
23.3649,-0.32918,0.0430996,0.00550689,-1.19122e-05,3.14157,6.51249e-05,
23.368,-0.32919,0.0430974,0.00551623,-3.56026e-05,-3.1415,-6.90706e-05,
23.3734,-0.329205,0.043095,0.00551639,3.75532e-05,-3.1415,-4.26885e-05,
23.3794,-0.329214,0.0431061,0.0055298,3.96828e-05,-3.14146,-7.17885e-05,
23.3825,-0.329194,0.0430843,0.00550562,-2.60436e-05,-3.14152,1.32619e-05,
23.3887,-0.329184,0.0430752,0.00551698,0.000107774,-3.14153,3.27628e-05,
23.3919,-0.329191,0.0430865,0.00551584,7.6557e-05,-3.14158,-0.000161073,
23.3999,-0.329185,0.0430898,0.00551218,-1.8737e-05,-3.14154,1.7894e-05,
23.4059,-0.329187,0.0431019,0.00550966,-2.80922e-05,-3.14151,-3.75915e-05,
23.4091,-0.329197,0.0431073,0.00551574,-7.45447e-05,-3.14149,-8.28505e-05,
23.4144,-0.329194,0.043104,0.00552469,-7.34881e-05,-3.14152,-6.10649e-05,
23.4204,-0.329214,0.0431142,0.0055197,-4.39661e-05,-3.14147,-8.13184e-05,
23.4235,-0.329189,0.0430986,0.00550581,-9.14775e-05,-3.14159,-2.33917e-05,
23.4298,-0.329182,0.0430826,0.00550797,-6.65175e-05,-3.14155,-1.37044e-06,
23.4329,-0.329176,0.0430767,0.00550056,-1.04833e-05,3.14157,1.50305e-05,
23.439,-0.329185,0.0430893,0.00550359,3.69627e-05,-3.14155,-2.24367e-05,
23.4464,-0.329214,0.0431043,0.00552506,-0.000108076,-3.14149,-2.29752e-05,
23.5283,-0.329193,0.0430984,0.00551937,-1.43929e-05,-3.14153,-1.45161e-05,
23.5315,-0.329186,0.0430796,0.00549377,-8.16984e-06,-3.14158,5.04735e-05,
23.5362,-0.329189,0.0430854,0.00551436,3.50362e-05,-3.14154,2.82911e-05,
23.5406,-0.329214,0.0430895,0.00552299,0.000100387,-3.14146,-1.50563e-05,
23.544,-0.329176,0.0430933,0.00550835,-4.70825e-05,-3.14158,-3.37231e-05,
23.5482,-0.32917,0.0430952,0.00550423,-7.78919e-05,3.14158,3.31976e-06,
23.5544,-0.329171,0.0430803,0.00549356,5.4507e-05,3.14159,-4.23125e-05,
