time,FX,FY,FZ,RX,RY,RZ,
24.0809,-4.5595,3.99552,-0.94045,-0.22477,0.241393,-0.254672,
24.0839,-4.32875,4.28078,-1.01819,-0.232989,0.244966,-0.253409,
24.0893,-4.25233,4.26313,-0.932532,-0.231336,0.245488,-0.25822,
24.0954,-4.25309,4.28172,-0.911913,-0.231996,0.245295,-0.253949,
24.0986,-4.61026,4.29292,-0.904592,-0.232469,0.239827,-0.257846,
24.1048,-4.49964,4.38231,-0.915717,-0.232691,0.24153,-0.261463,
24.1079,-4.33643,4.31292,-0.898365,-0.231765,0.243366,-0.25847,
24.114,-4.45681,3.95514,-0.840649,-0.223964,0.240193,-0.253999,
24.1203,-4.42038,4.20611,-0.977984,-0.231567,0.241122,-0.253935,
24.1234,-4.3654,4.04456,-0.920864,-0.227714,0.246709,-0.254281,
24.1285,-4.12527,4.4221,-0.832979,-0.233881,0.248655,-0.260223,
24.1348,-4.34459,4.30863,-0.872184,-0.233966,0.244024,-0.258272,
24.1379,-4.43021,4.22159,-0.982883,-0.232249,0.243139,-0.252437,
24.1439,-4.4884,4.05983,-0.809498,-0.226293,0.240172,-0.254932,
24.1471,-4.46885,4.18028,-0.864157,-0.231022,0.242492,-0.255278,
24.1533,-4.52576,4.15964,-0.84921,-0.231823,0.240747,-0.253045,
24.1595,-4.30869,4.04685,-0.897587,-0.226659,0.243484,-0.257141,
24.1627,-4.37032,4.29429,-0.837396,-0.232813,0.244543,-0.257345,
24.1682,-4.55092,4.29947,-0.865097,-0.233228,0.239319,-0.25913,
24.1744,-4.62274,4.04015,-0.877194,-0.22537,0.238757,-0.253002,
24.1775,-4.62109,4.12864,-0.774433,-0.226676,0.236963,-0.253113,
24.1837,-4.3702,4.30349,-0.72701,-0.234755,0.240122,-0.255808,
24.1899,-4.13386,4.13695,-0.847382,-0.229918,0.249365,-0.254456,
24.193,-4.38453,4.45339,-0.87647,-0.234871,0.241539,-0.257373,
24.2388,-4.41217,4.25223,-0.740651,-0.229618,0.239744,-0.261735,
24.2429,-4.46465,4.06825,-0.900495,-0.227204,0.241951,-0.255183,
24.246,-4.39071,3.96241,-0.857746,-0.223547,0.240731,-0.255705,
24.2543,-4.5243,4.22242,-0.890371,-0.230475,0.241305,-0.257762,
24.2601,-4.45872,3.96363,-0.81826,-0.219922,0.239115,-0.256828,
24.2633,-4.47962,4.30383,-0.723408,-0.234447,0.239829,-0.257302,
24.2694,-4.38418,4.08694,-0.936947,-0.226068,0.243011,-0.257786,
24.2757,-4.54893,4.16093,-0.896309,-0.228075,0.237496,-0.254855,
24.2789,-4.60086,4.23016,-0.88214,-0.230978,0.237708,-0.255322,
24.284,-4.4398,4.11784,-0.916766,-0.22787,0.240639,-0.251248,
24.2903,-4.47847,4.25366,-0.72018,-0.230101,0.240401,-0.261703,
24.2934,-4.39833,4.25247,-0.730857,-0.228185,0.23957,-0.257458,
24.2985,-4.37913,3.97921,-0.613365,-0.223639,0.24182,-0.25606,
