Relative_Time(s),Ard_Micros,CH1(V),CH2(V),CH3(V),CH4(V),CH5(V),CH6(V)
1.760468,17457584,1.50094348,1.46542209,0.84469209,0.95506203,1.28825084,1.05521274
1.763504,17460620,1.50065023,1.46532076,0.84482441,0.95505249,1.28848866,1.05514181
1.771389,17468505,1.50091904,1.46547275,0.84467779,0.95513176,1.28843025,1.05510069
1.774420,17471536,1.50302666,1.46622079,0.84290455,0.95410835,1.32765786,1.05513228
1.782588,17479704,1.50102812,1.46554368,0.84479223,0.95514607,1.28848449,1.05510963
1.787893,17485009,1.50100428,1.46538513,0.84472845,0.95498394,1.28831164,1.05499340
1.790920,17488036,1.50072533,1.46575290,0.84483276,0.95506381,1.28852025,1.05527950
1.798898,17496014,1.50077420,1.46557051,0.84462116,0.95516276,1.28834680,1.05514420
1.805984,17503100,1.50091547,1.46544295,0.84458600,0.95506322,1.28830925,1.05511797
1.809007,17506123,1.50084454,1.46552401,0.84478090,0.95529389,1.28868178,1.05517936
1.816905,17514021,1.50058645,1.46536666,0.84457467,0.95506739,1.28842429,1.05510486
1.819923,17517039,1.50080878,1.46374899,0.84815751,0.95546019,1.28776089,1.09248353
1.825384,17522500,1.50573868,1.46153467,0.84666977,0.95511150,1.28833846,1.05521393
1.832610,17529726,1.50077659,1.46564382,0.84468077,0.95513832,1.28830865,1.05502797
1.835709,17532825,1.50070924,1.46544295,0.84478865,0.95518958,1.28833548,1.05512989
1.843813,17540929,1.50071341,1.46560090,0.84467958,0.95513117,1.28858224,1.05517400
1.850969,17548085,1.50080878,1.46544116,0.84476302,0.95496666,1.28844157,1.05496777
1.853992,17551108,1.50079745,1.46533864,0.84457884,0.95527422,1.28853634,1.05501545
1.861888,17559004,1.50091726,1.46556812,0.84469746,0.95502924,1.28848568,1.05495585
1.864911,17562027,1.50074619,1.47082227,0.84431778,0.95517885,1.28830746,1.05514897
1.872971,17570087,1.50077003,1.46530348,0.84478806,0.95501851,1.28848628,1.05522586
1.877086,17574202,1.50075156,1.46561580,0.84476362,0.95507693,1.28857747,1.05504406
1.880181,17577297,1.50083202,1.46541732,0.84469448,0.95524322,1.28831998,1.05504645
1.888291,17585407,1.50079268,1.46559673,0.84471236,0.95518898,1.28851429,1.05513824
1.891382,17588498,1.50111872,1.46546083,0.84467123,0.95497024,1.28838018,1.05486286
1.898478,17595594,1.50081712,1.46549719,0.84457765,0.95519077,1.28873960,1.05526937
1.906395,17603511,1.50081533,1.46551209,0.84464918,0.95516872,1.28837243,1.05501307
1.909427,17606543,1.50078374,1.46542209,0.84725390,0.95245909,1.29338757,1.05577958
1.916892,17614008,1.50172132,1.46369355,0.84474872,0.95517706,1.28848210,1.05528069
1.924087,17621203,1.50078434,1.46557945,0.84472011,0.95522773,1.28857866,1.05506969
1.927198,17624314,1.50082248,1.46554786,0.84466765,0.95516812,1.28848210,1.05520261
1.935308,17632424,1.50075454,1.46553772,0.84487091,0.95519077,1.28842727,1.05506850
1.938380,17635496,1.50091964,1.46569508,0.84459494,0.95519256,1.28841654,1.05518234
1.945477,17642593,1.50065202,1.46535712,0.84466169,0.95512759,1.28855363,1.05522466
1.953391,17650507,1.50098282,1.46550911,0.84486316,0.95490407,1.28466860,1.05596019
1.956521,17653637,1.50165635,1.46518486,0.84486197,0.95514428,1.28845528,1.05513645
1.960984,17658100,1.50072950,1.46514910,0.84479461,0.95503997,1.28831342,1.05517579
1.968061,17665177,1.50118786,1.46580416,0.84471832,0.95533621,1.28858045,1.05507804
1.971155,17668271,1.50083083,1.46531540,0.84471713,0.95510375,1.28855542,1.05499638
1.979264,17676380,1.50094229,1.46541255,0.84483634,0.95512759,1.28841654,1.05512691
1.982374,17679490,1.50077719,1.46549838,0.84451745,0.95534515,1.28816680,1.05513585
1.989485,17686601,1.50059301,1.46540123,0.84445487,0.95514070,1.28865317,1.05525208
1.997398,17694514,1.50086540,1.46559375,0.84484289,0.95511567,1.28835276,1.05513645
2.000416,17697532,1.49665135,1.46639543,0.84800253,0.95554542,1.28745154,1.05880154
2.008546,17705662,1.49904031,1.47120732,0.84519754,0.95469605,1.28538982,1.01626170
2.016330,17713446,1.50097746,1.46570581,0.84477494,0.95509719,1.28843442,1.05516566
2.019396,17716512,1.50096375,1.46559494,0.84485004,0.95507633,1.28845826,1.05510128
2.027398,17724514,1.50077778,1.46546858,0.84464381,0.95515143,1.28832713,1.05506314
2.030431,17727547,1.50103527,1.46566408,0.84477137,0.95496308,1.28843442,1.05502320
2.037499,17734615,1.50089043,1.46533089,0.84458659,0.95514190,1.28850714,1.05514599
2.045375,17742491,1.49870116,1.46643537,0.84377716,0.95822465,1.28516451,1.05712963
2.048618,17745734,1.50168437,1.46439868,0.84482203,0.95515382,1.28847018,1.05508042
2.054917,17752033,1.50084454,1.46548408,0.84468732,0.95505726,1.28831760,1.05517936
2.062054,17759170,1.50098759,1.46565455,0.84484408,0.95533204,1.28838495,1.05507982
2.065158,17762274,1.50084394,1.46564501,0.84457706,0.95509600,1.28852919,1.05521215
2.073278,17770394,1.50086242,1.46554249,0.84481547,0.95516931,1.28826574,1.05508161
2.076379,17773495,1.50096256,1.46563071,0.84463845,0.95525097,1.28815666,1.05511141
2.083493,17780609,1.50086182,1.46546262,0.84487031,0.95500063,1.28817633,1.05586124
2.091456,17788572,1.49929422,1.47070962,0.84232877,0.95667195,1.28929273,1.05340851
2.094708,17791824,1.50356668,1.46155196,0.84482561,0.95518481,1.28860191,1.05528367
2.102899,17800015,1.50079149,1.46549421,0.84469805,0.95505189,1.28831879,1.05541659
2.109052,17806168,1.50109309,1.46568971,0.84466944,0.95521044,1.28844277,1.05508161
2.112150,17809266,1.50080878,1.46547097,0.84477733,0.95533680,1.28852025,1.05520797
2.120280,17817396,1.50097090,1.46534282,0.84468792,0.95511865,1.28859833,1.05506433
2.123377,17820493,1.50106567,1.46575826,0.84459613,0.95511209,1.28834740,1.05509711
2.130472,17827588,1.50055486,1.46553355,0.84469269,0.95506799,1.29084901,1.05577601
2.138467,17835583,1.49852353,1.47061902,0.84314654,0.95624637,1.28912226,1.05372441
2.141752,17838868,1.50093991,1.46557051,0.84465097,0.95505547,1.28844932,1.05513585
2.147932,17845048,1.50086361,1.46541136,0.84470282,0.95495176,1.28857270,1.05537427
2.155070,17852186,1.50106984,1.46571952,0.84477792,0.95519137,1.28830508,1.05498803
2.158184,17855300,1.50055188,1.46536070,0.84468554,0.95531952,1.28846065,1.05503870
2.166290,17863406,1.50100011,1.46544116,0.84465454,0.95516097,1.28842429,1.05503333
2.169391,17866507,1.50091308,1.46560150,0.84465812,0.95534098,1.28815845,1.05524910
2.176464,17873580,1.50067943,1.46543580,0.84468315,0.95507276,1.29115001,1.05510903
2.184406,17881522,1.50100189,1.46569091,0.84457527,0.95514905,1.28819243,1.05518592
2.187438,17884554,1.50052625,1.46555322,0.84475289,0.95504891,1.28816739,1.05501784
2.193502,17890618,1.50077063,1.46535116,0.84485004,0.95515143,1.28850118,1.05502260
2.196534,17893650,1.50086421,1.46561640,0.84476123,0.95491003,1.28834501,1.05495287
2.203647,17900763,1.50061744,1.46540838,0.84475825,0.95491659,1.28853873,1.05512095
2.211790,17908906,1.50099117,1.46549540,0.84467183,0.95511448,1.28857866,1.05509592
2.214882,17911998,1.50067586,1.46558302,0.84459792,0.95493507,1.28838912,1.05498446
2.221982,17919098,1.50073904,1.46540540,0.84461103,0.95505249,1.28839508,1.09301044
2.228012,17925128,1.50202650,1.46647411,0.84344993,0.95323872,1.29203097,1.05223132
2.231353,17928469,1.50676805,1.46650213,0.84550450,0.95896136,1.28936008,1.05544043
2.235815,17932931,1.50075871,1.46550911,0.84459196,0.95529866,1.28836945,1.05505121
2.243085,17940201,1.50112766,1.46554011,0.84476600,0.95505547,1.28856794,1.05510724
2.246191,17943307,1.50082248,1.46548289,0.84477375,0.95516574,1.28854052,1.05504227
2.254314,17951430,1.50074202,1.46535652,0.84476183,0.95512700,1.28836826,1.05503870
2.257377,17954493,1.50108057,1.46554905,0.84472428,0.95513057,1.28824428,1.05507208
2.264473,17961589,1.50063890,1.46532911,0.84471951,0.95501255,1.28568724,1.05654610
2.271572,17968688,1.50177199,1.46294254,0.84748934,0.95237266,1.29290119,1.05561269
2.274843,17971959,1.50047201,1.46572429,0.84481249,0.95516693,1.28852562,1.05509949
2.280283,17977399,1.50086182,1.46535414,0.84475229,0.95514190,1.28868059,1.05520380
2.287557,17984673,1.50094289,1.46544355,0.84486375,0.95497262,1.28837243,1.05491770
2.290657,17987773,1.50082248,1.46544295,0.84475885,0.95507812,1.28833607,1.05505419
2.297881,17994997,1.50059956,1.46550256,0.84480892,0.95514726,1.28833846,1.05521632
2.305887,18003003,1.50082308,1.46556037,0.84483276,0.95504474,1.28838912,1.05513228
2.308909,18006025,1.50083381,1.46527785,0.84465395,0.95519077,1.28849105,1.05347408
2.316039,18013155,1.49660069,1.47091466,0.84513674,0.95466983,1.29260377,1.05210972
2.319337,18016453,1.50118488,1.46566587,0.84485243,0.95522832,1.28852442,1.05498028
2.326840,18023956,1.50085050,1.46532434,0.84460805,0.95516276,1.28859058,1.05531824
2.334052,18031168,1.50089341,1.46550732,0.84480594,0.95507872,1.28823534,1.05512691
2.337154,18034270,1.50068778,1.46533626,0.84469328,0.95510315,1.28848926,1.05504823
2.344359,18041475,1.50075454,1.46537500,0.84467063,0.95491719,1.28850118,1.05518592
2.352380,18049496,1.50072533,1.46556812,0.84471474,0.95506441,1.28830329,1.05494810
2.355403,18052519,1.50070387,1.46543461,0.84255765,0.95625114,1.25023618,1.05222238
2.362662,18059778,1.50578219,1.46162527,0.84765623,0.95520508,1.28617123,1.05524314
2.368144,18065260,1.50106448,1.46559077,0.84478388,0.95510673,1.28859535,1.05494333
2.371281,18068397,1.50070506,1.46549421,0.84482143,0.95513296,1.28852562,1.05517758
2.378531,18075647,1.50095898,1.46531003,0.84476183,0.95518064,1.28844038,1.05501307
2.381583,18078699,1.50101620,1.46563369,0.84459494,0.95516276,1.28843204,1.05529202
2.388816,18085932,1.50080043,1.46541076,0.84475587,0.95513355,1.28871695,1.05514479
2.396887,18094003,1.50090235,1.46554190,0.84459315,0.95499110,1.28837541,1.05503929
2.399911,18097027,1.50083143,1.46573740,0.84478210,0.95380079,1.29169837,1.05580462
2.407132,18104248,1.49913210,1.46970766,0.84272693,0.95828127,1.32711605,1.05829192
2.411646,18108762,1.50090772,1.46574097,0.84457944,0.95495116,1.28836707,1.05507446
2.414804,18111920,1.50072891,1.46575170,0.84460686,0.95520508,1.28836945,1.05506015
2.421127,18118243,1.50095302,1.46548169,0.84468077,0.95511448,1.28842906,1.05522705
2.429240,18126356,1.50070924,1.46536666,0.84482382,0.95507156,1.28834382,1.05506433
2.432341,18129457,1.50076944,1.46552282,0.84476302,0.95516514,1.28824130,1.05514003
2.439466,18136582,1.50080818,1.46564561,0.84457884,0.95489811,1.28839091,1.05484498
2.442494,18139610,1.50098521,1.46561461,0.84479521,0.95514845,1.28845349,1.05519486
2.450388,18147504,1.49812895,1.46649557,0.84441553,0.95665109,1.28593281,1.05708194
2.455946,18153062,1.49607855,1.46545606,0.84451030,0.95477354,1.28810004,1.05489743
2.459060,18156176,1.50081354,1.46302837,0.84378908,0.95435452,1.28781751,1.05465246
2.465358,18162474,1.50034028,1.46513301,0.84456156,0.95493149,1.28858462,1.05509473
2.473382,18170498,1.50077659,1.46552759,0.84464143,0.95533084,1.28832832,1.05510665
2.476405,18173521,1.50073010,1.46545368,0.84482024,0.95508825,1.28835157,1.05508340
2.483472,18180588,1.50084573,1.46531719,0.84459017,0.95513653,1.28833905,1.05510665
2.486495,18183611,1.50108951,1.46553415,0.84477315,0.95511984,1.28858701,1.05507565
2.494401,18191517,1.50078434,1.46543699,0.84223936,0.95571529,1.28847018,1.05500234
2.498672,18195788,1.50079805,1.46555680,0.84487567,0.95507097,1.28843502,1.05499340
2.501837,18198953,1.50080282,1.46580118,0.84470997,0.95526945,1.28844873,1.05529261
2.509055,18206171,1.50085229,1.46573084,0.84473858,0.95517170,1.28845647,1.05529679
2.517174,18214290,1.50076348,1.46530467,0.84457467,0.95498394,1.28856376,1.05501307
2.520289,18217405,1.50089520,1.46548467,0.84497164,0.95524203,1.28833428,1.05509175
2.527466,18224582,1.50058466,1.46538633,0.84466527,0.95509898,1.28819421,1.05499817
2.530493,18227609,1.50122005,1.46546679,0.84480713,0.95514011,1.28851846,1.05511141
2.538376,18235492,1.50082785,1.46558898,0.84469805,0.95490407,1.29286245,1.05583680
2.543489,18240605,1.50044400,1.46989900,0.84248732,0.95730555,1.28925220,1.01596844
2.546813,18243929,1.50165576,1.46835941,0.84464977,0.95606160,1.28896311,1.05237318
2.551368,18248484,1.50604624,1.46150428,0.84245573,0.95563542,1.28858045,1.05527533
2.556656,18253772,1.50095660,1.46531719,0.84471713,0.95519971,1.28820673,1.05502678
2.559800,18256916,1.50087971,1.46565276,0.84480475,0.95519316,1.28853932,1.05518652
2.567876,18264992,1.50072294,1.46554666,0.84476004,0.95515441,1.28856674,1.05524910
2.574958,18272074,1.50094646,1.46543222,0.84478388,0.95499587,1.28854648,1.05490697
2.577982,18275098,1.50071043,1.46543580,0.84480653,0.95512223,1.28854886,1.05513287
2.585943,18283059,1.50185543,1.46529930,0.84481607,0.95509481,1.28838793,1.05504943
2.589018,18286134,1.50080699,1.46587151,0.84476958,0.95511567,1.28848091,1.05504585
2.594138,18291254,1.50079566,1.46560269,0.84459613,0.95509421,1.28831223,1.05505360
2.602254,18299370,1.50083321,1.46549302,0.84474395,0.95496249,1.28841416,1.05508280
2.605364,18302480,1.50073069,1.46560090,0.84480057,0.95506501,1.28841833,1.05502678
2.612468,18309584,1.50071102,1.46573084,0.84467660,0.95511150,1.28834203,1.05506552
2.615491,18312607,1.50123256,1.46568554,0.84476362,0.95515859,1.28856913,1.05499697
2.623391,18320507,1.50074500,1.46547752,0.84475408,0.95517528,1.28868953,1.05520559
2.630519,18327635,1.49797994,1.46841126,0.84515522,0.95315825,1.29232064,1.05219079
2.633811,18330927,1.49811643,1.47047776,0.84532867,0.95474791,1.29130140,1.05236662
2.640439,18337555,1.50656182,1.46650451,0.84346304,0.95851492,1.28875390,1.05502976
2.648417,18345533,1.50084394,1.46552163,0.84462593,0.95528078,1.28852383,1.05522764
2.651440,18348556,1.50082785,1.46566766,0.84480653,0.95516991,1.28843859,1.05505241
2.658476,18355592,1.50098044,1.46558421,0.84449599,0.95510971,1.28841058,1.05523360
2.661499,18358615,1.50095540,1.46572607,0.84480594,0.95506799,1.28845349,1.05525089
2.669388,18366504,1.50098997,1.46547216,0.84464381,0.95509958,1.28491059,1.05602992
2.676536,18373652,1.50114912,1.46568256,0.84485422,0.95518124,1.28875092,1.05510963
2.679623,18376739,1.50072891,1.46537321,0.84478210,0.95509600,1.28846601,1.05516506
2.685904,18383020,1.50083619,1.46526295,0.84476779,0.95497977,1.28835336,1.05518354
2.693885,18391001,1.50115806,1.46569627,0.84459553,0.95503342,1.28854886,1.05513228
2.696908,18394024,1.50092679,1.46544414,0.84478746,0.95513713,1.28848806,1.05506075
2.703979,18401095,1.50073129,1.46533686,0.84487329,0.95504891,1.28820971,1.05486882
2.707007,18404123,1.50089401,1.46587270,0.84479282,0.95533680,1.28842786,1.05515731
2.714879,18411995,1.50076109,1.46550971,0.84469090,0.95504891,1.28840939,1.05215860
2.720990,18418106,1.50205511,1.46640437,0.84256540,0.95845472,1.28515378,1.05250192
2.724374,18421490,1.50366980,1.46639782,0.84777842,0.95458877,1.29009262,1.05556620
2.728783,18425899,1.49896461,1.46970051,0.84480594,0.95674884,1.28928617,1.05881465
2.735178,18432294,1.49761218,1.46701294,0.84481726,0.95525038,1.28849403,1.05514360
2.738314,18435430,1.50112468,1.46515745,0.84485124,0.95505487,1.28819600,1.05501903
2.745467,18442583,1.50069016,1.46554070,0.84469805,0.95513951,1.28831700,1.05521632
2.748486,18445602,1.50107700,1.46549540,0.84482680,0.95534932,1.28836826,1.05500055
2.756385,18453501,1.50062937,1.46553236,0.84473382,0.95517289,1.28839270,1.05526162
2.763480,18460596,1.50093216,1.46562475,0.84487269,0.95513653,1.28811494,1.05469955
2.766610,18463726,1.50084215,1.46553176,0.84481547,0.95499288,1.28849343,1.05507804
2.774027,18471143,1.50070447,1.46571713,0.84457825,0.95509123,1.28836707,1.05529500
2.781879,18478995,1.50084633,1.46538692,0.84483276,0.95501732,1.28840045,1.05515016
2.784903,18482019,1.50093335,1.46533328,0.84477971,0.95510077,1.28857986,1.05491114
2.791968,18489084,1.50081533,1.46549540,0.84481309,0.95500838,1.28829971,1.05488909
2.794996,18492112,1.50072712,1.46574574,0.84482859,0.95509481,1.28844515,1.05506254
2.802890,18500006,1.50090295,1.46541196,0.84459732,0.95516872,1.28839627,1.05525804
2.809973,18507089,1.50085884,1.46429616,0.84626387,0.95550548,1.28668145,1.05754150
2.813265,18510381,1.50369901,1.46340686,0.84588299,0.95249903,1.29337326,1.05577660
2.821507,18518623,1.50165755,1.46320241,0.84483216,0.95509779,1.28840641,1.05510903
2.826831,18523947,1.50097984,1.46564024,0.84479819,0.95497083,1.28858343,1.05509949
2.829898,18527014,1.50075573,1.46532970,0.84469567,0.95523965,1.28859833,1.05501128
2.837898,18535014,1.50071162,1.46553534,0.84487806,0.95512282,1.28835217,1.05516327
2.840921,18538037,1.50078076,1.46554368,0.84486554,0.95476758,1.28841535,1.05491651
2.847958,18545074,1.50085467,1.46517473,0.84473620,0.95492732,1.28830269,1.05528606
2.855925,18553041,1.50291342,1.46528858,0.84476123,0.95512402,1.28859118,1.05498207
2.859005,18556121,1.50074381,1.46555739,0.84465991,0.95528495,1.28873304,1.05510128
2.865238,18562354,1.50073308,1.46552521,0.84485839,0.95513474,1.28823534,1.05510843
2.868339,18565455,1.50104660,1.46566170,0.84463904,0.95508587,1.28842608,1.05501664
2.876387,18573503,1.50071520,1.46544176,0.84470819,0.95495176,1.28872708,1.05535222
2.883471,18580587,1.50074381,1.46554249,0.84479998,0.95514845,1.28833190,1.05490816
2.886498,18583614,1.50099236,1.46518904,0.84492574,0.95518958,1.28831581,1.05493320
2.894397,18591513,1.50067765,1.46532315,0.84475468,0.95492255,1.28835097,1.05488969
2.897424,18594540,1.49967211,1.46658736,0.84405313,0.95794212,1.28560141,1.05500949
2.903614,18600730,1.50071162,1.46546620,0.84465454,0.95517289,1.28864244,1.05524314
2.909925,18607041,1.50083679,1.46532255,0.84457884,0.95501255,1.28831760,1.05495763
2.912958,18610074,1.50081950,1.46555560,0.84478388,0.95504832,1.28849939,1.05511022
2.920901,18618017,1.50058109,1.46553951,0.84460686,0.95501911,1.28843263,1.05523778
2.927954,18625070,1.50098521,1.46534401,0.84473978,0.95498573,1.28846899,1.05495048
2.930981,18628097,1.50071222,1.46558898,0.84461937,0.95517289,1.28857270,1.05515254
2.938876,18635992,1.50085288,1.46531123,0.84481249,0.95510315,1.28832177,1.05513466
2.941899,18639015,1.50068301,1.46174687,0.84513436,0.95471572,1.29052416,1.05242325
2.948144,18645260,1.50055248,1.46728593,0.84502230,0.95434975,1.29222587,1.09359218
2.952695,18649811,1.50695700,1.46662610,0.84433327,0.95650565,1.28842667,1.05514479
2.955903,18653019,1.50072056,1.46569448,0.84481011,0.95498275,1.28835932,1.05513228
2.962983,18660099,1.50094587,1.46548169,0.84470640,0.95496487,1.28833607,1.05526460
2.970890,18668006,1.50100547,1.46562892,0.84481547,0.95526349,1.28831819,1.05501664
2.973918,18671034,1.50084871,1.46550673,0.84486137,0.95533800,1.28856615,1.05497373
2.980959,18678075,1.50080401,1.46518069,0.84468136,0.95502626,1.28832952,1.05491770
2.983983,18681099,1.50082070,1.46564084,0.84479938,0.95517826,1.28926948,1.05349017
2.992042,18689158,1.50337178,1.46214622,0.84238718,0.95856797,1.28927783,1.05234576
