time,CH1,CH2,CH3,CH4,CH5,CH6,
6.87994,2233.67,1943.4,2097.65,1474.47,2190.69,2678.49,
6.88701,2233.65,1943.46,2097.81,1474.5,2190.28,2678.4,
6.89003,2233.67,1943.61,2097.6,1474.19,2190.62,2678.7,
6.89791,2233.69,1943.59,2097.58,1474.27,2190.21,2678.86,
6.90499,2233.8,1943.42,2097.62,1474.17,2189.95,2678.44,
6.91487,2234.02,1943.77,2097.73,1474.6,2190.19,2678.18,
6.91797,2233.57,1943.63,2097.47,1474.35,2190.53,2678.27,
6.92314,2233.7,1943.22,2097.45,1474.41,2190.27,2678.66,
6.92625,2233.73,1943.8,2097.76,1474.54,2190.39,2678.25,
6.93437,2233.72,1943.81,2097.78,1474.31,2190.63,2678.5,
6.9415,2233.7,1943.65,2097.74,1474.32,2190.26,2678.36,
6.94454,2233.55,1943.45,2097.86,1474.57,2190.44,2678.3,
6.95243,2233.66,1943.2,2098.15,1473.52,2190.56,2678.73,
6.9556,2234.87,1943.73,2096.53,1474.76,2190.48,2678.7,
6.96109,2233.68,1943.39,2097.55,1474.56,2190.35,2678.67,
6.96829,2233.71,1943.44,2097.6,1474.25,2190.56,2678.35,
6.9714,2233.8,1943.72,2097.78,1474.5,2190.4,2678.67,
6.97942,2233.49,1943.49,2097.5,1474.41,2190.61,2678.58,
6.98648,2233.76,1943.39,2097.7,1474.62,2190.44,2678.12,
6.98952,2233.76,1943.51,2098.18,1474.31,2190.41,2678.66,
6.9974,2233.78,1943.46,2096.66,1473.59,2190.67,2678.72,
7.00063,2233.79,1944.67,2097.03,1473.72,2190.64,2678.36,
7.00827,2234.26,1943.51,2097.41,1473.97,2189.98,2679.56,
7.01504,2233.5,1943.98,2096.77,1473.82,2190.3,2678.18,
7.02159,2233.26,1943.52,2096.73,1474.35,2190.31,2678.36,
7.02481,2233.57,1943.51,2097.89,1474.51,2190.45,2678.23,
7.03196,2233.7,1943.53,2097.66,1474.09,2190.1,2678.9,
7.03991,2233.84,1943.52,2097.74,1474.3,2190.46,2678.26,
7.04293,2233.78,1943.47,2097.81,1474.46,2190.25,2678.75,
7.04729,2233.71,1943.46,2097.46,1474.27,2190.24,2678.52,
7.0504,2233.98,1943.4,2097.77,1474.38,2190.34,2678.13,
7.05758,2233.65,1943.36,2097.72,1474.16,2190.66,2678.36,
7.0657,2233.56,1943.51,2097.75,1474.3,2190.38,2678.31,
7.06883,2233.6,1943.67,2097.7,1474.56,2190.48,2678.5,
7.07597,2233.52,1943.55,2097.58,1474.02,2190.39,2678.61,
7.08391,2233.5,1943.58,2098.06,1474.36,2190.31,2678.71,
7.08694,2233.7,1943.48,2095.96,1474.63,2190.64,2679.49,
7.09418,2233.72,1943.72,2097.59,1474.26,2190.5,2678.11,
7.09729,2233.53,1943.7,2098.03,1474.52,2190.34,2678.52,
7.10355,2233.91,1943.36,2097.93,1474.26,2190.26,2678.76,
7.11051,2234,1943.64,2097.87,1474.34,2190.45,2678.49,
7.11354,2233.8,1943.67,2097.89,1474.4,2190.44,2678.35,
7.1214,2233.85,1943.62,2097.75,1474.35,2190.13,2678.19,
7.12442,2233.88,1943.8,2097.94,1474.33,2190.46,2678.26,
7.13149,2233.52,1943.48,2097.74,1473.7,2188.1,2676.21,
7.13601,2233.37,1942.82,2096.3,1473.8,2189.88,2678.42,
7.13925,2233.71,1943.66,2097.65,1474.43,2190.54,2678.23,
7.14552,2233.58,1943.36,2097.62,1474.34,2190.43,2678.7,
7.15342,2233.82,1943.55,2097.68,1474.44,2190.27,2678.3,
7.15645,2233.6,1943.72,2097.8,1474.59,2190.37,2678.62,
7.16351,2233.57,1943.46,2097.66,1474.31,2190.51,2678.29,
7.16653,2234.09,1943.8,2097.82,1474.24,2190.46,2678.38,
7.17441,2233.56,1943.61,2097.55,1474.38,2190.7,2678.6,
7.18247,2233.68,1943.46,2097.59,1474.39,2190.42,2678.27,
7.1855,2233.72,1943.21,2097.91,1474.35,2190.6,2678.67,
7.19159,2233.72,1943.44,2097.49,1474.38,2190.31,2678.47,
7.19468,2233.83,1943.58,2097.56,1474.16,2190.14,2678.79,
7.20283,2233.96,1943.4,2097.48,1474.38,2190.57,2678.44,
7.21001,2233.5,1943.51,2097.49,1474.43,2190.13,2678.36,
7.21304,2233.44,1943.78,2097.69,1474.41,2190.39,2678.24,
7.22092,2233.56,1943.56,2097.48,1474.42,2189.89,2678.48,
7.22504,2233.78,1943.6,2097.65,1474.24,2190.3,2678.24,
7.22807,2233.35,1943.51,2097.53,1472.11,2148.69,2676.29,
7.23536,2232.69,1942.62,2097.15,1473.97,2190.14,2678.08,
7.23841,2234.04,1943.86,2097.64,1474.52,2190.23,2678.23,
7.24641,2234,1943.53,2097.75,1474.16,2190.73,2678.26,
7.25351,2233.65,1943.73,2097.83,1474.45,2190.29,2678.63,
7.25653,2233.55,1943.56,2097.87,1474.57,2190.44,2678.42,
7.26349,2233.76,1943.44,2097.74,1474.2,2190.35,2678.21,
7.35247,2233.57,1943.24,2097.63,1474.44,2190.29,2678.27,
7.35647,2233.54,1943.37,2097.6,1473.59,2191.06,2677.48,
7.35959,2229.57,1940.78,2095.54,1473.49,2189.58,2677.59,
7.3669,2233.23,1943.33,2097.56,1474.35,2190.29,2678.56,
7.37492,2234.14,1943.43,2097.67,1474.32,2190.11,2678.27,
7.37795,2233.59,1943.84,2097.67,1474.54,2190.53,2678.09,
7.38498,2233.74,1943.41,2097.39,1474.35,2190.25,2678.46,
7.3929,2233.83,1943.27,2097.53,1474.5,2190.4,2678.26,
7.40913,2233.85,1943.86,2098.24,1473.64,2190.17,2678.39,
7.41231,2233.76,1943.56,2097.81,1474.59,2190.31,2678.47,
7.41862,2233.49,1943.6,2097.77,1474.35,2190.34,2678.71,
7.42172,2233.88,1943.66,2097.55,1474.31,2190.28,2678.31,
7.4279,2233.44,1943.62,2097.37,1474.38,2190.75,2678.82,
7.4359,2233.44,1943.48,2097.63,1474.53,2190.43,2678.38,
7.43893,2233.72,1943.56,2097.69,1474.41,2190.27,2678.52,
7.44599,2233.83,1943.42,2097.69,1474.28,2190.54,2678.79,
7.5386,2232.67,1944.08,2096.95,1474.9,2189.96,2679.77,
7.54621,2233.71,1943.22,2096.26,1474.01,2190.47,2679.93,
7.55379,2233.44,1943.55,2098.52,1473.69,2190.43,2679.48,
7.55704,2233.22,1939.73,2094.92,1473.01,2188.88,2677.07,
7.56523,2233.07,1942.95,2097.43,1474.32,2190.13,2678.77,
7.57243,2233.67,1943.37,2097.59,1474.58,2190.27,2678.25,
7.57545,2233.53,1943.56,2098.06,1474.6,2190.49,2678.51,
7.58343,2233.55,1943.3,2097.55,1474.27,2190.37,2678.14,
7.58649,2233.82,1943.63,2098.01,1474.27,2190.59,2678.48,
7.59281,2233.69,1943.25,2097.56,1474.48,2190.51,2678.64,
