time,x,y,z,r,p,y,
3280.15,-0.3292,0.0430732,0.00549524,-0.000124756,3.14159,-8.12796e-05,
3280.15,-0.329186,0.0430871,0.00549787,7.48349e-05,-3.14158,5.3507e-05,
3280.16,-0.3292,0.0430897,0.00551326,3.0279e-05,-3.1415,-6.89449e-05,
3280.16,-0.329176,0.0430894,0.00549389,-1.87632e-05,3.14157,-1.47926e-05,
3280.17,-0.329177,0.0430704,0.00550274,9.54072e-05,-3.14156,-6.15688e-06,
3280.18,-0.329172,0.0430903,0.00548898,5.39828e-05,3.14153,-2.18663e-05,
3280.18,-0.329191,0.0430843,0.00550017,-0.000107072,3.14158,2.69595e-05,
3280.19,-0.32918,0.0430755,0.00549801,-2.21819e-05,3.14155,-4.34036e-05,
3280.2,-0.329159,0.0430734,0.0054945,-2.32e-05,3.14152,-6.53802e-06,
3280.2,-0.329186,0.0430894,0.00550258,-1.56851e-05,-3.14157,6.46294e-06,
3280.21,-0.329207,0.0430996,0.00551894,-2.21886e-06,-3.1415,-4.31917e-05,
3280.21,-0.329193,0.0430959,0.005527,-5.81747e-05,-3.14148,-8.09625e-05,
3280.22,-0.32917,0.0430698,0.00549115,-1.57068e-05,3.14155,-4.6683e-05,
3280.22,-0.329193,0.043095,0.00548712,-2.38266e-06,3.14155,5.3625e-05,
3280.23,-0.329208,0.0430874,0.00552345,5.39172e-05,-3.14149,-4.95474e-05,
3280.24,-0.329185,0.0430855,0.00549815,7.52858e-05,-3.14158,-6.83694e-05,
3280.24,-0.329162,0.0430712,0.00548727,2.18784e-05,3.14149,-3.53189e-05,
3280.24,-0.32921,0.0430919,0.00551262,5.61241e-05,-3.14151,1.16652e-06,
3280.25,-0.329205,0.0430829,0.00550579,4.19761e-05,-3.14153,9.33084e-06,
3280.26,-0.329208,0.0431073,0.00551854,6.80977e-05,-3.14153,-9.09166e-05,
3280.26,-0.329198,0.0430912,0.00549268,4.74307e-05,-3.14158,-4.29265e-05,
3280.27,-0.329182,0.043092,0.00549384,-4.93483e-05,3.14157,-3.19325e-05,
3280.27,-0.329226,0.0431077,0.00552138,6.09439e-05,-3.14146,-0.000128236,
3280.28,-0.329226,0.0431077,0.00552138,6.09439e-05,-3.14146,-0.000128236,
3280.29,-0.329206,0.0430846,0.00549867,3.58847e-05,-3.14157,5.82644e-06,
3280.29,-0.329189,0.04308,0.00550263,0.000107331,-3.14155,-1.05799e-05,
3280.3,-0.329185,0.0430618,0.00549219,0.000119336,-3.14159,5.22245e-06,
3280.3,-0.329188,0.04309,0.00550861,-4.19087e-05,3.14159,7.42147e-05,
3280.31,-0.329187,0.0430754,0.00550554,6.04966e-05,-3.14158,3.73428e-05,
3280.31,-0.329198,0.0430796,0.00549842,0.000158221,-3.14156,-2.10879e-05,
3280.32,-0.329184,0.0430937,0.00550048,-6.82194e-05,-3.14159,1.77198e-05,
3280.32,-0.32919,0.043078,0.00550931,6.08794e-05,-3.14151,1.12044e-05,
3280.33,-0.329194,0.0430913,0.00550055,4.72916e-05,-3.14154,3.0449e-05,
3280.33,-0.329187,0.0430787,0.00549971,8.37288e-06,-3.14157,-3.50063e-06,
3280.34,-0.329198,0.0430747,0.00551427,6.18835e-05,-3.14155,2.62273e-05,
3280.34,-0.329156,0.0430739,0.00549213,-5.38702e-05,3.14153,-4.91333e-05,
3280.35,-0.329189,0.0430749,0.0055009,-0.000230552,3.14159,-1.94343e-05,
3280.36,-0.329177,0.0430756,0.00550345,-6.7548e-05,3.14158,6.75267e-05,
3280.36,-0.329176,0.0430556,0.00549773,-7.20382e-05,3.14159,-1.43973e-05,
3280.37,-0.329197,0.0430973,0.00550056,2.8794e-05,-3.14155,-7.3568e-05,
3280.38,-0.329188,0.0430847,0.00549791,3.96805e-05,-3.14159,1.50859e-05,
3280.38,-0.329186,0.0430794,0.0054981,-5.37466e-05,3.14159,-5.47118e-05,
3280.39,-0.32921,0.0430874,0.00551009,0.000120538,-3.14155,-6.14311e-05,
3280.39,-0.329176,0.0430906,0.00551555,-3.5113e-05,3.14158,7.813e-05,
3280.4,-0.3292,0.0431037,0.00551158,1.63999e-05,-3.14155,-4.42411e-05,
3280.4,-0.3292,0.0431037,0.00551158,1.63999e-05,-3.14155,-4.42411e-05,
3280.41,-0.329173,0.0430854,0.00550934,1.8564e-05,-3.14159,2.27092e-05,
3280.41,-0.329203,0.0430918,0.00550354,-1.66106e-05,-3.14155,2.53986e-05,
3280.42,-0.329203,0.0430918,0.00550354,-1.66106e-05,-3.14155,2.53986e-05,
3280.43,-0.329147,0.0430641,0.005488,-3.95629e-06,3.14153,-3.47925e-05,
3280.43,-0.329205,0.0430945,0.00551326,4.2267e-05,-3.14149,-7.51628e-05,
3280.43,-0.329192,0.0431019,0.00550266,-1.56291e-05,-3.14157,-4.30614e-05,
3280.44,-0.329205,0.0430756,0.00552527,9.29657e-05,-3.14147,-4.29492e-05,
3280.45,-0.329189,0.0430738,0.0055018,-6.18939e-05,3.14159,-6.09658e-05,
3280.45,-0.329188,0.043091,0.00550168,3.7123e-06,-3.14159,-2.5145e-06,
3280.46,-0.329201,0.0430905,0.005514,2.87199e-05,-3.14149,-4.01124e-05,
3280.47,-0.32919,0.0430841,0.00550338,-0.000139915,3.14159,2.26684e-06,
3280.47,-0.329201,0.0431016,0.00550911,-5.47879e-05,-3.14156,-3.16659e-05,
3280.48,-0.329212,0.0430967,0.0055082,2.40561e-05,-3.14154,-7.28634e-05,
3280.48,-0.329212,0.0430967,0.0055082,2.40561e-05,-3.14154,-7.28634e-05,
3280.49,-0.329202,0.0430784,0.00549675,4.72886e-05,-3.14157,-1.51105e-05,
3280.5,-0.329182,0.0430666,0.00549263,-9.71639e-05,3.14154,-4.2016e-05,
3280.5,-0.329183,0.0431066,0.00551548,3.08002e-05,-3.14155,-7.29672e-05,
3280.51,-0.329212,0.0430889,0.00550999,0.000111582,-3.14156,-9.78712e-05,
3280.51,-0.329212,0.0430889,0.00550999,0.000111582,-3.14156,-9.78712e-05,
3280.51,-0.329195,0.0430935,0.00552173,-3.06859e-06,-3.14155,-9.22804e-05,
3280.52,-0.329175,0.0430866,0.0054903,3.51327e-05,3.14156,-2.67356e-05,
3280.53,-0.329186,0.0431184,0.00549972,9.80226e-05,3.14156,0.000106094,
3280.53,-0.329215,0.043112,0.0055141,-0.000100342,-3.1415,-4.22242e-05,
3280.54,-0.329196,0.0430927,0.00549069,-8.09307e-05,3.14158,-4.13807e-06,
3280.54,-0.329184,0.043104,0.00550485,-2.22389e-05,-3.14158,-9.16209e-05,
3280.55,-0.329184,0.043104,0.00550485,-2.22389e-05,-3.14158,-9.16209e-05,
3280.55,-0.329185,0.0430724,0.00549646,-6.68831e-05,3.14159,3.78956e-05,
3280.56,-0.329168,0.0430829,0.0054997,9.03155e-06,3.14156,-1.82604e-05,
3280.56,-0.329174,0.0430819,0.0055012,-1.42912e-05,3.14159,-2.55653e-07,
3280.57,-0.329172,0.0430568,0.00549317,-8.70732e-05,3.14159,-5.07294e-05,
3280.58,-0.329188,0.0430868,0.00551883,5.53468e-05,-3.14153,-1.37677e-05,
3280.58,-0.329184,0.0430772,0.00551525,-2.84014e-05,-3.14154,-2.65003e-05,
3280.59,-0.329209,0.0430902,0.00550515,-2.08866e-05,-3.14152,-4.54941e-06,
3280.59,-0.329192,0.0430896,0.00550426,-0.000100299,3.14158,6.13819e-05,
3280.6,-0.329186,0.0430841,0.00551829,7.42331e-05,-3.14153,-4.49502e-05,
3280.6,-0.329192,0.0430719,0.00549785,5.32958e-05,-3.14156,1.86118e-05,
3280.61,-0.32918,0.0430857,0.00550087,-8.83529e-05,3.14159,-1.22067e-05,
3280.62,-0.329202,0.0430863,0.00551621,7.41275e-05,-3.14152,-3.84669e-05,
3280.62,-0.329198,0.0430769,0.00550006,0.000105084,-3.14155,-2.86951e-05,
3280.63,-0.32919,0.0430818,0.00549702,0.00016341,-3.14158,-1.20142e-05,
3280.63,-0.329198,0.0430798,0.00550731,6.13797e-05,-3.14157,-3.18618e-05,
3280.64,-0.329189,0.0430859,0.00550112,-4.86471e-05,3.14159,2.23811e-05,
3280.64,-0.329184,0.0430865,0.00551238,-4.88227e-05,-3.14158,-2.79159e-05,
3280.65,-0.32921,0.0430882,0.00550258,8.86034e-05,-3.14152,-3.04385e-05,
3280.66,-0.329193,0.0430808,0.00549803,0.000140316,-3.14156,-2.74406e-05,
3280.66,-0.329188,0.0431031,0.0054989,-5.30702e-05,-3.14157,7.54005e-06,
3280.67,-0.329195,0.0430835,0.0055036,2.18359e-06,-3.14156,1.6309e-05,
3280.67,-0.329213,0.0431042,0.00551142,-3.07689e-05,-3.14155,-8.39859e-05,
3280.68,-0.329179,0.0430789,0.00551477,-9.71329e-06,-3.14157,-5.76033e-05,
3280.68,-0.329237,0.0431099,0.00552002,4.51787e-05,-3.14141,-5.64329e-05,
3280.69,-0.329213,0.0431111,0.00551987,-3.44058e-05,-3.14149,-7.63279e-05,
3280.69,-0.329206,0.043081,0.00551089,8.61804e-05,-3.14152,-1.24567e-05,
3280.7,-0.329196,0.0431035,0.00551201,-3.57607e-05,-3.14155,-0.000116347,
3280.7,-0.329196,0.0431035,0.00551201,-3.57607e-05,-3.14155,-0.000116347,
3280.71,-0.329214,0.0430942,0.00552118,8.84528e-05,-3.1415,-9.5155e-05,
3280.72,-0.329185,0.0430973,0.00549395,-7.67171e-05,3.14158,8.53057e-05,
3280.72,-0.329175,0.0430805,0.00548774,-3.74697e-05,3.14157,-7.94523e-05,
3280.73,-0.329175,0.0430805,0.00548774,-3.74697e-05,3.14157,-7.94523e-05,
3280.73,-0.329223,0.0431071,0.00551096,-4.72548e-05,-3.1415,-1.4256e-05,
3280.74,-0.329192,0.043083,0.00548745,-6.74303e-05,3.14159,-6.58909e-05,
3280.75,-0.329198,0.0431021,0.0055252,4.69189e-05,-3.1415,-0.000198526,
3280.75,-0.329206,0.0430999,0.00552482,-3.81092e-05,-3.1415,-0.00011502,
3280.76,-0.329191,0.0431004,0.00549729,-8.93328e-06,-3.14159,-1.6059e-05,
3280.76,-0.329168,0.0430887,0.00550072,-6.28892e-05,3.14155,2.77723e-05,
3280.77,-0.329192,0.0430769,0.00550392,7.43187e-05,-3.14157,-4.80325e-05,
3280.77,-0.329192,0.0430769,0.00550392,7.43187e-05,-3.14157,-4.80325e-05,
3280.78,-0.329221,0.0431159,0.00551118,8.2623e-05,-3.1415,-0.000112152,
3280.78,-0.329189,0.0430991,0.00550114,-8.69175e-05,-3.14156,4.42862e-05,
3280.79,-0.329203,0.0431085,0.00549732,-7.21673e-05,-3.14152,-4.87142e-05,
3280.79,-0.32919,0.0430834,0.0054986,6.0687e-06,3.14158,1.41405e-05,
