time,CH1,CH2,CH3,CH4,CH5,CH6,
3584.1,2085.61,2009.26,1975.34,1689.77,2092.19,2301.24,
3584.1,2085.5,2009.38,1975.32,1689.65,2092.2,2301.02,
3584.11,2085.5,2009.66,1975.61,1689.75,2092.46,2300.86,
3584.11,2085.7,2009.42,1975.43,1689.66,2097.58,2300.6,
3584.12,2083.13,2013.66,1968.47,1684.15,2099.29,2300.55,
3584.12,2085.38,2008.21,1979.82,1683.81,2085.89,2267.18,
3584.13,2085.76,2009.18,1969.29,1687.19,2092.84,2301,
3584.14,2086.1,2009.64,1975.85,1689.79,2092.57,2300.77,
3584.14,2085.86,2009.44,1975.9,1689.98,2092.57,2300.95,
3584.15,2085.83,2009.19,1975.37,1689.56,2092,2300.72,
3584.15,2085.91,2009.65,1975.83,1689.46,2092.5,2300.79,
3584.16,2086,2009.31,1975.65,1695.38,2092.16,2297.55,
3584.16,2080.12,2013.87,1968.3,1695.13,2092.04,2299.32,
3584.17,2086.17,2010.01,1975.98,1689.62,2092.37,2300.61,
3584.17,2085.74,2009.45,1975.86,1689.72,2092.52,2301.03,
3584.18,2085.63,2009.34,1975.59,1689.88,2092.44,2300.62,
3584.18,2085.64,2009.3,1972.19,1687.76,2090.65,2299.5,
3584.19,2084.67,2008.88,1974.99,1689.57,2092.21,2301.3,
3584.2,2085.77,2009.4,1975.59,1689.78,2092.14,2300.9,
3584.2,2085.73,2009.56,1975.54,1686.81,2099.3,2300.63,
3584.21,2085.41,2006.2,1975.84,1689.94,2092.43,2300.96,
3584.21,2086.09,2009.65,1975.49,1689.87,2092.19,2301.07,
3584.22,2085.74,2009.67,1975.46,1689.78,2092.5,2300.95,
3584.23,2085.7,2009.63,1975.59,1689.72,2092.41,2300.83,
3584.23,2085.46,2009.33,1975.76,1689.88,2092.48,2300.96,
3584.24,2085.7,2009.38,1975.53,1689.63,2092.15,2300.65,
3584.24,2085.92,2009.47,1975.58,1689.51,2092.58,2300.95,
3584.25,2085.82,2009.15,1975.71,1684.97,2098.6,2300.5,
3584.25,2085.13,2003.35,1979.74,1689.94,2092.45,2300.69,
3584.26,2086.13,2009.69,1975.51,1689.76,2092.41,2300.85,
